Normal Atmosphere,Polluted Atmosphere,Time (sec)
126,231,1394.1
125,231,1394.2
126,230,1394.3
126,230,1394.4
125,230,1394.5
126,230,1394.6
126,230,1394.7
125,230,1394.8
126,230,1394.9
125,230,1395
127,230,1395.1
126,231,1395.2
126,231,1395.3
126,230,1395.4
127,231,1395.5
126,230,1395.6
125,230,1395.7
124,230,1395.8
127,230,1395.9
127,230,1396
126,230,1396.1
126,230,1396.2
126,231,1396.3
126,230,1396.4
127,230,1396.5
126,230,1396.6
125,230,1396.7
126,230,1396.8
126,231,1396.9
126,230,1397
126,230,1397.1
126,231,1397.2
126,231,1397.3
126,230,1397.4
126,230,1397.5
126,230,1397.6
126,230,1397.7
125,230,1397.8
126,230,1397.9
125,230,1398
126,230,1398.1
126,230,1398.2
126,230,1398.3
126,230,1398.4
126,230,1398.5
126,230,1398.6
126,230,1398.7
126,230,1398.8
126,230,1398.9
126,230,1399
126,230,1399.1
126,231,1399.2
126,230,1399.3
127,230,1399.4
127,230,1399.5
126,230,1399.6
126,230,1399.7
126,230,1399.8
125,230,1399.9
126,230,1400
126,230,1400.1
126,230,1400.2
126,230,1400.3
126,230,1400.4
126,230,1400.5
126,230,1400.6
125,229,1400.7
126,230,1400.8
126,230,1400.9
126,230,1401
125,230,1401.1
126,231,1401.2
126,229,1401.3
126,230,1401.4
126,230,1401.5
126,231,1401.6
126,230,1401.7
125,230,1401.8
126,230,1401.9
126,230,1402
126,230,1402.1
126,230,1402.2
126,230,1402.3
126,229,1402.4
126,229,1402.5
126,229,1402.6
126,230,1402.7
126,230,1402.8
126,230,1402.9
126,230,1403
126,230,1403.1
125,229,1403.2
126,230,1403.3
126,230,1403.4
126,230,1403.5
126,229,1403.6
125,230,1403.7
125,229,1403.8
127,230,1403.9
128,230,1404
127,230,1404.1
126,229,1404.2
126,230,1404.3
125,229,1404.4
127,230,1404.5
126,230,1404.6
127,230,1404.7
127,229,1404.8
126,230,1404.9
125,229,1405
126,230,1405.1
126,230,1405.2
126,230,1405.3
128,229,1405.4
126,229,1405.5
127,229,1405.6
127,229,1405.7
126,230,1405.8
126,229,1405.9
128,229,1406
126,229,1406.1
126,229,1406.2
126,229,1406.3
126,229,1406.4
126,230,1406.5
126,229,1406.6
126,229,1406.7
126,230,1406.8
126,230,1406.9
126,230,1407
126,229,1407.1
126,229,1407.2
125,230,1407.3
126,229,1407.4
125,229,1407.5
126,230,1407.6
127,230,1407.7
127,229,1407.8
126,230,1407.9
128,229,1408
128,230,1408.1
127,229,1408.2
126,229,1408.3
127,229,1408.4
126,229,1408.5
127,230,1408.6
126,230,1408.7
126,229,1408.8
126,229,1408.9
126,229,1409
126,229,1409.1
126,229,1409.2
126,229,1409.3
126,230,1409.4
126,230,1409.5
126,229,1409.6
126,229,1409.7
126,230,1409.8
126,229,1409.9
126,230,1410
126,229,1410.1
126,229,1410.2
126,229,1410.3
126,229,1410.4
126,229,1410.5
126,230,1410.6
126,229,1410.7
125,230,1410.8
126,230,1410.9
126,229,1411
126,230,1411.1
126,230,1411.2
125,230,1411.3
126,229,1411.4
126,229,1411.5
126,230,1411.6
126,230,1411.7
126,229,1411.8
126,229,1411.9
125,230,1412
125,229,1412.1
125,229,1412.2
126,230,1412.3
126,229,1412.4
126,229,1412.5
126,229,1412.6
126,230,1412.7
126,230,1412.8
125,230,1412.9
126,229,1413
126,229,1413.1
126,229,1413.2
125,230,1413.3
125,229,1413.4
126,229,1413.5
126,230,1413.6
125,229,1413.7
125,229,1413.8
125,229,1413.9
125,229,1414
125,230,1414.1
125,229,1414.2
126,229,1414.3
125,229,1414.4
128,229,1414.5
125,229,1414.6
125,229,1414.7
127,230,1414.8
126,229,1414.9
127,229,1415
127,229,1415.1
127,229,1415.2
126,229,1415.3
126,229,1415.4
126,229,1415.5
127,229,1415.6
128,229,1415.7
128,229,1415.8
127,229,1415.9
126,229,1416
126,230,1416.1
126,230,1416.2
125,229,1416.3
126,229,1416.4
126,229,1416.5
126,229,1416.6
126,229,1416.7
126,229,1416.8
125,229,1416.9
126,229,1417
128,229,1417.1
126,229,1417.2
125,229,1417.3
126,229,1417.4
126,229,1417.5
127,229,1417.6
126,229,1417.7
126,230,1417.8
126,229,1417.9
126,229,1418
126,229,1418.1
126,229,1418.2
126,229,1418.3
125,229,1418.4
126,229,1418.5
125,229,1418.6
126,229,1418.7
125,229,1418.8
125,229,1418.9
126,229,1419
128,229,1419.1
126,229,1419.2
125,230,1419.3
128,229,1419.4
126,229,1419.5
125,229,1419.6
127,229,1419.7
127,229,1419.8
126,229,1419.9
126,229,1420
126,229,1420.1
126,229,1420.2
128,229,1420.3
125,229,1420.4
126,229,1420.5
126,229,1420.6
125,230,1420.7
125,229,1420.8
127,229,1420.9
127,229,1421
126,230,1421.1
126,229,1421.2
126,229,1421.3
128,229,1421.4
124,229,1421.5
124,229,1421.6
125,229,1421.7
125,229,1421.8
126,229,1421.9
126,229,1422
125,229,1422.1
125,229,1422.2
125,229,1422.3
126,229,1422.4
125,229,1422.5
125,229,1422.6
126,228,1422.7
125,229,1422.8
125,229,1422.9
124,229,1423
126,229,1423.1
125,229,1423.2
124,229,1423.3
125,228,1423.4
125,229,1423.5
128,229,1423.6
124,229,1423.7
129,229,1423.8
126,229,1423.9
125,229,1424
126,229,1424.1
127,228,1424.2
126,229,1424.3
126,229,1424.4
125,229,1424.5
125,229,1424.6
125,229,1424.7
126,229,1424.8
125,228,1424.9
124,228,1425
126,228,1425.1
129,228,1425.2
125,228,1425.3
126,228,1425.4
126,228,1425.5
126,228,1425.6
126,229,1425.7
125,228,1425.8
125,228,1425.9
125,228,1426
125,228,1426.1
126,228,1426.2
124,228,1426.3
124,228,1426.4
125,228,1426.5
127,228,1426.6
126,228,1426.7
127,228,1426.8
127,228,1426.9
126,228,1427
126,228,1427.1
126,228,1427.2
126,228,1427.3
127,228,1427.4
126,228,1427.5
127,228,1427.6
126,228,1427.7
126,229,1427.8
125,229,1427.9
128,228,1428
127,228,1428.1
127,228,1428.2
127,228,1428.3
126,228,1428.4
126,228,1428.5
125,228,1428.6
125,228,1428.7
125,228,1428.8
126,228,1428.9
126,229,1429
126,228,1429.1
126,228,1429.2
126,229,1429.3
126,228,1429.4
126,228,1429.5
125,229,1429.6
125,228,1429.7
125,228,1429.8
126,228,1429.9
127,228,1430
126,228,1430.1
126,228,1430.2
126,228,1430.3
127,228,1430.4
125,228,1430.5
126,228,1430.6
126,228,1430.7
126,228,1430.8
125,228,1430.9
126,228,1431
126,228,1431.1
125,228,1431.2
125,228,1431.3
126,228,1431.4
125,228,1431.5
126,228,1431.6
126,228,1431.7
126,228,1431.8
126,228,1431.9
126,228,1432
126,228,1432.1
126,228,1432.2
128,228,1432.3
127,228,1432.4
128,228,1432.5
126,228,1432.6
127,228,1432.7
126,228,1432.8
126,229,1432.9
126,228,1433
127,228,1433.1
126,228,1433.2
125,228,1433.3
125,228,1433.4
126,228,1433.5
126,228,1433.6
125,228,1433.7
125,229,1433.8
125,228,1433.9
125,228,1434
126,228,1434.1
125,229,1434.2
125,228,1434.3
126,229,1434.4
126,228,1434.5
125,228,1434.6
126,228,1434.7
125,228,1434.8
125,229,1434.9
125,228,1435
126,228,1435.1
125,228,1435.2
127,229,1435.3
128,228,1435.4
126,228,1435.5
126,228,1435.6
128,229,1435.7
126,229,1435.8
125,228,1435.9
125,228,1436
125,229,1436.1
128,228,1436.2
127,229,1436.3
126,228,1436.4
127,228,1436.5
126,228,1436.6
127,228,1436.7
126,228,1436.8
127,228,1436.9
126,228,1437
126,228,1437.1
126,228,1437.2
125,228,1437.3
126,229,1437.4
125,228,1437.5
126,228,1437.6
126,228,1437.7
125,228,1437.8
127,228,1437.9
127,228,1438
127,228,1438.1
126,228,1438.2
127,228,1438.3
126,229,1438.4
125,229,1438.5
126,229,1438.6
126,228,1438.7
125,229,1438.8
126,228,1438.9
126,228,1439
126,228,1439.1
125,228,1439.2
126,228,1439.3
127,228,1439.4
126,228,1439.5
125,228,1439.6
126,228,1439.7
126,228,1439.8
125,229,1439.9
126,228,1440
126,228,1440.1
125,228,1440.2
125,229,1440.3
127,229,1440.4
127,228,1440.5
126,228,1440.6
126,228,1440.7
126,228,1440.8
125,228,1440.9
126,228,1441
125,228,1441.1
126,228,1441.2
125,228,1441.3
125,229,1441.4
126,228,1441.5
125,228,1441.6
125,229,1441.7
127,228,1441.8
126,228,1441.9
127,228,1442
127,228,1442.1
126,228,1442.2
126,228,1442.3
127,228,1442.4
127,228,1442.5
126,228,1442.6
127,228,1442.7
126,228,1442.8
127,228,1442.9
127,228,1443
126,228,1443.1
126,228,1443.2
126,229,1443.3
126,228,1443.4
126,228,1443.5
126,228,1443.6
126,228,1443.7
126,228,1443.8
126,228,1443.9
127,228,1444
127,228,1444.1
126,228,1444.2
126,228,1444.3
126,228,1444.4
126,228,1444.5
126,228,1444.6
125,228,1444.7
126,227,1444.8
125,228,1444.9
126,228,1445
126,228,1445.1
125,227,1445.2
125,228,1445.3
125,227,1445.4
126,227,1445.5
125,227,1445.6
125,227,1445.7
125,227,1445.8
125,227,1445.9
125,227,1446
125,227,1446.1
125,227,1446.2
125,227,1446.3
125,228,1446.4
125,227,1446.5
125,228,1446.6
127,227,1446.7
127,227,1446.8
127,226,1446.9
127,227,1447
126,228,1447.1
126,227,1447.2
126,227,1447.3
127,228,1447.4
126,227,1447.5
127,227,1447.6
126,227,1447.7
126,227,1447.8
126,227,1447.9
126,227,1448
125,227,1448.1
125,227,1448.2
125,226,1448.3
126,227,1448.4
126,227,1448.5
125,228,1448.6
125,227,1448.7
126,227,1448.8
125,227,1448.9
125,226,1449
125,227,1449.1
125,227,1449.2
125,227,1449.3
125,227,1449.4
125,227,1449.5
125,227,1449.6
126,226,1449.7
125,227,1449.8
125,227,1449.9
125,227,1450
126,227,1450.1
125,227,1450.2
125,227,1450.3
125,227,1450.4
125,227,1450.5
126,227,1450.6
126,227,1450.7
125,227,1450.8
125,227,1450.9
125,227,1451
125,227,1451.1
126,227,1451.2
125,228,1451.3
125,227,1451.4
125,227,1451.5
125,227,1451.6
125,227,1451.7
125,227,1451.8
125,227,1451.9
125,227,1452
125,227,1452.1
125,228,1452.2
126,227,1452.3
128,227,1452.4
126,227,1452.5
127,227,1452.6
126,227,1452.7
127,227,1452.8
126,227,1452.9
126,226,1453
127,226,1453.1
126,228,1453.2
126,227,1453.3
126,228,1453.4
126,227,1453.5
126,227,1453.6
126,227,1453.7
127,228,1453.8
127,227,1453.9
126,227,1454
126,227,1454.1
126,228,1454.2
126,227,1454.3
126,227,1454.4
126,227,1454.5
126,227,1454.6
126,227,1454.7
126,227,1454.8
127,227,1454.9
126,227,1455
126,227,1455.1
126,228,1455.2
126,227,1455.3
126,228,1455.4
126,227,1455.5
126,227,1455.6
126,228,1455.7
126,228,1455.8
126,227,1455.9
126,227,1456
126,227,1456.1
126,227,1456.2
126,227,1456.3
126,227,1456.4
126,228,1456.5
126,227,1456.6
126,227,1456.7
126,228,1456.8
126,227,1456.9
126,227,1457
126,228,1457.1
126,228,1457.2
126,227,1457.3
126,227,1457.4
126,228,1457.5
126,227,1457.6
126,227,1457.7
126,228,1457.8
126,227,1457.9
126,227,1458
126,227,1458.1
126,228,1458.2
126,227,1458.3
126,228,1458.4
126,227,1458.5
126,227,1458.6
126,227,1458.7
126,227,1458.8
126,227,1458.9
126,228,1459
125,227,1459.1
126,228,1459.2
126,227,1459.3
126,227,1459.4
126,227,1459.5
126,227,1459.6
127,227,1459.7
126,227,1459.8
126,227,1459.9
126,227,1460
126,227,1460.1
126,227,1460.2
125,227,1460.3
126,227,1460.4
126,227,1460.5
126,227,1460.6
126,227,1460.7
126,227,1460.8
126,227,1460.9
126,227,1461
126,227,1461.1
125,227,1461.2
126,227,1461.3
126,227,1461.4
126,228,1461.5
126,227,1461.6
126,227,1461.7
128,227,1461.8
126,227,1461.9
126,227,1462
126,228,1462.1
126,227,1462.2
125,227,1462.3
126,227,1462.4
126,228,1462.5
125,228,1462.6
125,227,1462.7
125,228,1462.8
125,227,1462.9
126,228,1463
126,227,1463.1
126,227,1463.2
126,227,1463.3
125,228,1463.4
125,227,1463.5
125,228,1463.6
125,228,1463.7
125,228,1463.8
125,228,1463.9
125,228,1464
125,227,1464.1
125,228,1464.2
125,227,1464.3
125,228,1464.4
126,227,1464.5
125,227,1464.6
126,227,1464.7
126,227,1464.8
125,227,1464.9
125,228,1465
125,228,1465.1
125,227,1465.2
125,227,1465.3
125,228,1465.4
125,227,1465.5
127,227,1465.6
127,228,1465.7
128,227,1465.8
127,227,1465.9
127,227,1466
125,227,1466.1
126,228,1466.2
126,227,1466.3
126,227,1466.4
124,228,1466.5
125,227,1466.6
125,228,1466.7
125,227,1466.8
125,228,1466.9
126,227,1467
125,227,1467.1
126,228,1467.2
125,227,1467.3
125,227,1467.4
124,227,1467.5
126,228,1467.6
125,227,1467.7
125,227,1467.8
125,227,1467.9
125,227,1468
125,227,1468.1
125,227,1468.2
125,227,1468.3
125,227,1468.4
125,227,1468.5
125,227,1468.6
125,227,1468.7
125,227,1468.8
126,228,1468.9
125,228,1469
126,227,1469.1
126,227,1469.2
126,227,1469.3
126,228,1469.4
126,227,1469.5
125,227,1469.6
125,228,1469.7
126,227,1469.8
126,227,1469.9
126,227,1470
125,227,1470.1
126,226,1470.2
125,226,1470.3
126,227,1470.4
125,226,1470.5
125,226,1470.6
126,227,1470.7
125,226,1470.8
126,227,1470.9
125,226,1471
125,227,1471.1
126,227,1471.2
125,226,1471.3
125,227,1471.4
126,226,1471.5
125,226,1471.6
125,227,1471.7
125,227,1471.8
125,227,1471.9
126,226,1472
125,226,1472.1
125,227,1472.2
126,227,1472.3
125,227,1472.4
126,227,1472.5
125,227,1472.6
126,226,1472.7
126,227,1472.8
125,227,1472.9
126,226,1473
126,227,1473.1
127,227,1473.2
126,227,1473.3
126,226,1473.4
127,226,1473.5
126,226,1473.6
125,226,1473.7
126,227,1473.8
125,227,1473.9
125,227,1474
126,226,1474.1
126,226,1474.2
126,227,1474.3
125,226,1474.4
126,226,1474.5
126,227,1474.6
126,227,1474.7
126,226,1474.8
126,226,1474.9
126,227,1475
127,226,1475.1
126,226,1475.2
126,227,1475.3
126,227,1475.4
126,227,1475.5
126,227,1475.6
126,227,1475.7
125,226,1475.8
127,226,1475.9
127,226,1476
126,227,1476.1
126,226,1476.2
126,226,1476.3
126,226,1476.4
125,226,1476.5
126,226,1476.6
125,227,1476.7
125,227,1476.8
125,226,1476.9
126,226,1477
125,226,1477.1
125,226,1477.2
126,226,1477.3
126,226,1477.4
126,227,1477.5
126,226,1477.6
125,226,1477.7
125,227,1477.8
126,228,1477.9
126,227,1478
127,227,1478.1
127,227,1478.2
127,227,1478.3
127,227,1478.4
127,227,1478.5
126,227,1478.6
126,227,1478.7
127,227,1478.8
127,227,1478.9
127,227,1479
127,227,1479.1
128,227,1479.2
128,227,1479.3
126,227,1479.4
127,227,1479.5
127,227,1479.6
126,227,1479.7
125,227,1479.8
126,226,1479.9
125,227,1480
125,227,1480.1
126,226,1480.2
126,227,1480.3
126,227,1480.4
126,227,1480.5
126,227,1480.6
126,227,1480.7
125,227,1480.8
125,226,1480.9
126,226,1481
126,227,1481.1
127,226,1481.2
127,226,1481.3
126,227,1481.4
127,227,1481.5
126,227,1481.6
127,226,1481.7
126,227,1481.8
126,226,1481.9
126,226,1482
126,227,1482.1
126,227,1482.2
127,226,1482.3
127,227,1482.4
126,226,1482.5
126,226,1482.6
126,227,1482.7
127,227,1482.8
126,227,1482.9
127,226,1483
127,226,1483.1
126,227,1483.2
126,227,1483.3
126,227,1483.4
126,227,1483.5
126,227,1483.6
126,226,1483.7
126,226,1483.8
126,227,1483.9
126,227,1484
126,226,1484.1
126,226,1484.2
126,226,1484.3
127,227,1484.4
126,227,1484.5
126,227,1484.6
126,227,1484.7
126,227,1484.8
126,227,1484.9
126,227,1485
126,227,1485.1
126,227,1485.2
126,227,1485.3
126,227,1485.4
126,227,1485.5
126,226,1485.6
126,227,1485.7
126,226,1485.8
126,227,1485.9
126,226,1486
126,227,1486.1
126,226,1486.2
126,227,1486.3
126,227,1486.4
126,227,1486.5
126,226,1486.6
126,226,1486.7
126,227,1486.8
126,226,1486.9
126,227,1487
126,227,1487.1
126,226,1487.2
126,227,1487.3
126,226,1487.4
126,226,1487.5
126,226,1487.6
125,226,1487.7
126,226,1487.8
126,226,1487.9
126,226,1488
126,226,1488.1
126,227,1488.2
125,227,1488.3
126,226,1488.4
126,226,1488.5
125,227,1488.6
125,226,1488.7
126,227,1488.8
126,227,1488.9
126,226,1489
126,227,1489.1
128,226,1489.2
126,226,1489.3
126,226,1489.4
125,226,1489.5
125,227,1489.6
126,227,1489.7
126,227,1489.8
126,226,1489.9
126,227,1490
126,226,1490.1
126,227,1490.2
125,227,1490.3
126,226,1490.4
125,227,1490.5
125,227,1490.6
125,227,1490.7
126,227,1490.8
126,226,1490.9
125,226,1491
126,227,1491.1
126,227,1491.2
125,226,1491.3
125,226,1491.4
126,227,1491.5
125,226,1491.6
125,226,1491.7
125,226,1491.8
126,227,1491.9
127,226,1492
127,227,1492.1
127,226,1492.2
127,227,1492.3
127,226,1492.4
126,226,1492.5
127,226,1492.6
126,226,1492.7
126,226,1492.8
126,226,1492.9
126,226,1493
126,227,1493.1
126,227,1493.2
126,227,1493.3
126,226,1493.4
126,226,1493.5
126,226,1493.6
126,226,1493.7
126,227,1493.8
126,227,1493.9
126,227,1494
126,226,1494.1
127,226,1494.2
126,227,1494.3
126,226,1494.4
126,227,1494.5
127,226,1494.6
127,227,1494.7
126,227,1494.8
126,226,1494.9
126,227,1495
124,226,1495.1
126,226,1495.2
125,226,1495.3
126,226,1495.4
125,226,1495.5
126,226,1495.6
126,226,1495.7
125,227,1495.8
126,226,1495.9
125,227,1496
126,226,1496.1
126,226,1496.2
126,226,1496.3
127,226,1496.4
126,226,1496.5
127,226,1496.6
126,226,1496.7
126,226,1496.8
126,226,1496.9
126,226,1497
126,226,1497.1
126,226,1497.2
126,226,1497.3
126,226,1497.4
126,226,1497.5
125,226,1497.6
126,226,1497.7
126,226,1497.8
126,226,1497.9
126,226,1498
126,226,1498.1
125,226,1498.2
126,226,1498.3
126,226,1498.4
125,226,1498.5
125,226,1498.6
124,226,1498.7
126,226,1498.8
125,226,1498.9
126,226,1499
126,226,1499.1
126,226,1499.2
124,225,1499.3
126,226,1499.4
126,226,1499.5
125,225,1499.6
126,226,1499.7
127,226,1499.8
125,226,1499.9
126,226,1500
127,226,1500.1
126,226,1500.2
125,225,1500.3
126,226,1500.4
126,226,1500.5
126,226,1500.6
127,226,1500.7
125,226,1500.8
127,226,1500.9
126,226,1501
126,226,1501.1
125,226,1501.2
125,225,1501.3
126,226,1501.4
125,226,1501.5
125,226,1501.6
127,226,1501.7
126,226,1501.8
127,227,1501.9
124,225,1502
125,226,1502.1
125,226,1502.2
125,226,1502.3
125,226,1502.4
125,226,1502.5
124,226,1502.6
125,226,1502.7
126,227,1502.8
125,226,1502.9
125,226,1503
126,226,1503.1
127,226,1503.2
126,227,1503.3
126,226,1503.4
125,226,1503.5
124,226,1503.6
125,226,1503.7
125,226,1503.8
126,226,1503.9
124,226,1504
125,226,1504.1
124,226,1504.2
125,226,1504.3
125,226,1504.4
125,226,1504.5
126,225,1504.6
126,226,1504.7
126,226,1504.8
126,226,1504.9
127,226,1505
125,226,1505.1
125,226,1505.2
126,225,1505.3
126,226,1505.4
125,226,1505.5
125,226,1505.6
126,226,1505.7
126,226,1505.8
126,226,1505.9
126,226,1506
126,226,1506.1
125,225,1506.2
126,226,1506.3
125,226,1506.4
127,227,1506.5
127,226,1506.6
127,226,1506.7
127,226,1506.8
127,226,1506.9
126,226,1507
126,226,1507.1
126,226,1507.2
126,226,1507.3
126,226,1507.4
127,226,1507.5
125,226,1507.6
128,226,1507.7
126,226,1507.8
125,226,1507.9
127,226,1508
126,227,1508.1
126,226,1508.2
125,227,1508.3
127,227,1508.4
125,226,1508.5
127,226,1508.6
126,226,1508.7
125,226,1508.8
125,226,1508.9
125,226,1509
125,226,1509.1
125,226,1509.2
126,226,1509.3
126,227,1509.4
126,226,1509.5
126,226,1509.6
125,227,1509.7
127,226,1509.8
126,226,1509.9
127,226,1510
126,227,1510.1
125,226,1510.2
126,226,1510.3
126,226,1510.4
127,226,1510.5
127,226,1510.6
126,226,1510.7
126,226,1510.8
126,226,1510.9
127,226,1511
124,226,1511.1
126,226,1511.2
127,225,1511.3
126,227,1511.4
126,226,1511.5
123,226,1511.6
127,226,1511.7
127,226,1511.8
127,226,1511.9
127,226,1512
126,226,1512.1
125,226,1512.2
127,226,1512.3
125,226,1512.4
127,226,1512.5
128,226,1512.6
126,226,1512.7
125,226,1512.8
127,226,1512.9
126,226,1513
127,226,1513.1
126,226,1513.2
126,226,1513.3
125,226,1513.4
128,226,1513.5
126,226,1513.6
127,226,1513.7
126,226,1513.8
127,226,1513.9
127,226,1514
125,226,1514.1
126,226,1514.2
126,226,1514.3
127,226,1514.4
126,226,1514.5
126,226,1514.6
124,226,1514.7
127,226,1514.8
127,226,1514.9
127,226,1515
127,226,1515.1
128,225,1515.2
126,225,1515.3
128,225,1515.4
126,225,1515.5
126,225,1515.6
128,225,1515.7
126,225,1515.8
125,226,1515.9
125,225,1516
127,225,1516.1
125,226,1516.2
125,225,1516.3
126,225,1516.4
125,225,1516.5
125,225,1516.6
124,225,1516.7
124,225,1516.8
126,225,1516.9
126,225,1517
125,225,1517.1
126,225,1517.2
125,225,1517.3
128,225,1517.4
126,225,1517.5
125,226,1517.6
125,225,1517.7
126,225,1517.8
126,226,1517.9
126,225,1518
126,225,1518.1
126,225,1518.2
126,225,1518.3
126,225,1518.4
126,225,1518.5
126,226,1518.6
126,225,1518.7
125,225,1518.8
126,225,1518.9
126,225,1519
126,225,1519.1
125,225,1519.2
125,225,1519.3
126,225,1519.4
126,225,1519.5
125,225,1519.6
126,225,1519.7
126,226,1519.8
126,225,1519.9
126,225,1520
126,225,1520.1
126,225,1520.2
125,225,1520.3
125,225,1520.4
125,225,1520.5
125,225,1520.6
125,225,1520.7
125,225,1520.8
127,225,1520.9
125,225,1521
125,225,1521.1
124,225,1521.2
125,225,1521.3
127,225,1521.4
125,225,1521.5
127,225,1521.6
125,225,1521.7
127,225,1521.8
127,226,1521.9
127,225,1522
125,225,1522.1
125,225,1522.2
126,226,1522.3
126,225,1522.4
126,225,1522.5
125,225,1522.6
125,226,1522.7
124,225,1522.8
127,225,1522.9
127,226,1523
126,226,1523.1
125,226,1523.2
126,226,1523.3
125,226,1523.4
127,226,1523.5
125,225,1523.6
126,225,1523.7
125,226,1523.8
127,225,1523.9
125,225,1524
127,225,1524.1
124,225,1524.2
125,226,1524.3
125,226,1524.4
125,226,1524.5
126,226,1524.6
127,225,1524.7
127,226,1524.8
127,226,1524.9
125,225,1525
126,226,1525.1
125,226,1525.2
126,226,1525.3
126,226,1525.4
124,226,1525.5
124,226,1525.6
127,225,1525.7
126,226,1525.8
127,226,1525.9
125,226,1526
127,225,1526.1
126,226,1526.2
126,225,1526.3
127,225,1526.4
127,226,1526.5
125,225,1526.6
125,225,1526.7
127,225,1526.8
126,226,1526.9
127,225,1527
128,226,1527.1
126,225,1527.2
127,226,1527.3
126,225,1527.4
124,225,1527.5
125,226,1527.6
125,226,1527.7
125,225,1527.8
125,226,1527.9
126,225,1528
125,226,1528.1
126,225,1528.2
126,226,1528.3
124,226,1528.4
128,226,1528.5
128,225,1528.6
125,225,1528.7
127,225,1528.8
127,226,1528.9
126,225,1529
127,226,1529.1
126,226,1529.2
126,225,1529.3
128,226,1529.4
125,226,1529.5
128,226,1529.6
125,225,1529.7
126,225,1529.8
127,226,1529.9
125,225,1530
126,225,1530.1
126,226,1530.2
125,225,1530.3
127,226,1530.4
127,225,1530.5
126,226,1530.6
127,225,1530.7
127,225,1530.8
125,226,1530.9
126,225,1531
126,226,1531.1
126,225,1531.2
126,226,1531.3
127,225,1531.4
126,225,1531.5
125,226,1531.6
126,225,1531.7
126,226,1531.8
125,225,1531.9
125,225,1532
126,226,1532.1
125,225,1532.2
126,225,1532.3
125,226,1532.4
127,225,1532.5
126,226,1532.6
126,225,1532.7
125,226,1532.8
125,225,1532.9
125,225,1533
125,226,1533.1
126,225,1533.2
127,225,1533.3
125,226,1533.4
127,225,1533.5
126,225,1533.6
126,226,1533.7
126,225,1533.8
127,226,1533.9
127,226,1534
127,225,1534.1
127,225,1534.2
125,226,1534.3
128,225,1534.4
126,226,1534.5
126,225,1534.6
127,225,1534.7
126,225,1534.8
126,226,1534.9
126,225,1535
126,225,1535.1
127,225,1535.2
127,225,1535.3
127,225,1535.4
127,225,1535.5
125,226,1535.6
125,225,1535.7
126,225,1535.8
127,226,1535.9
128,225,1536
126,225,1536.1
126,225,1536.2
124,225,1536.3
126,226,1536.4
128,225,1536.5
127,225,1536.6
126,225,1536.7
127,225,1536.8
126,225,1536.9
127,225,1537
127,225,1537.1
126,225,1537.2
127,225,1537.3
125,225,1537.4
124,225,1537.5
127,225,1537.6
127,225,1537.7
126,225,1537.8
127,225,1537.9
126,225,1538
128,225,1538.1
126,225,1538.2
126,225,1538.3
127,225,1538.4
126,226,1538.5
128,225,1538.6
127,225,1538.7
125,225,1538.8
127,225,1538.9
126,225,1539
128,225,1539.1
128,225,1539.2
126,224,1539.3
128,225,1539.4
125,225,1539.5
126,225,1539.6
127,224,1539.7
125,224,1539.8
125,225,1539.9
125,225,1540
126,225,1540.1
125,225,1540.2
126,225,1540.3
125,224,1540.4
126,224,1540.5
127,225,1540.6
126,225,1540.7
126,225,1540.8
126,224,1540.9
126,225,1541
127,224,1541.1
126,225,1541.2
127,224,1541.3
126,224,1541.4
125,225,1541.5
126,225,1541.6
125,225,1541.7
124,224,1541.8
124,225,1541.9
124,224,1542
124,224,1542.1
124,225,1542.2
125,224,1542.3
124,225,1542.4
125,225,1542.5
125,224,1542.6
125,225,1542.7
125,225,1542.8
124,225,1542.9
125,224,1543
125,224,1543.1
125,225,1543.2
125,225,1543.3
125,224,1543.4
124,224,1543.5
125,225,1543.6
125,225,1543.7
125,225,1543.8
125,225,1543.9
125,225,1544
125,225,1544.1
125,224,1544.2
124,225,1544.3
126,224,1544.4
125,225,1544.5
126,225,1544.6
126,224,1544.7
125,225,1544.8
125,224,1544.9
124,225,1545
125,224,1545.1
126,225,1545.2
125,225,1545.3
124,225,1545.4
125,224,1545.5
125,224,1545.6
125,225,1545.7
125,225,1545.8
125,225,1545.9
125,225,1546
125,225,1546.1
125,225,1546.2
125,225,1546.3
124,224,1546.4
125,225,1546.5
125,225,1546.6
125,225,1546.7
125,224,1546.8
125,224,1546.9
126,224,1547
125,225,1547.1
125,225,1547.2
125,224,1547.3
125,225,1547.4
125,224,1547.5
125,225,1547.6
125,225,1547.7
125,225,1547.8
126,225,1547.9
126,225,1548
126,224,1548.1
126,225,1548.2
126,225,1548.3
126,224,1548.4
126,225,1548.5
126,225,1548.6
126,225,1548.7
126,224,1548.8
126,224,1548.9
126,225,1549
126,224,1549.1
126,225,1549.2
126,225,1549.3
126,224,1549.4
127,225,1549.5
126,224,1549.6
126,224,1549.7
126,224,1549.8
127,225,1549.9
126,225,1550
126,224,1550.1
126,225,1550.2
126,224,1550.3
126,225,1550.4
126,225,1550.5
126,224,1550.6
126,225,1550.7
126,225,1550.8
127,225,1550.9
127,225,1551
126,225,1551.1
126,225,1551.2
127,224,1551.3
126,225,1551.4
127,225,1551.5
127,224,1551.6
126,225,1551.7
126,224,1551.8
126,225,1551.9
126,225,1552
126,225,1552.1
127,225,1552.2
126,224,1552.3
126,225,1552.4
126,225,1552.5
126,225,1552.6
127,224,1552.7
