MQ-2 Normal Atmosphere,MQ-2 Contaminated Atmosphere,MQ-5Normal Atmosphere,MQ-5 Contaminated Atmosphere (Natural gas),MQ-6 Normal Atmosphere ,MQ-6 Contaminated LPG gas detected ,MQ-8 Normal Atmosphere,MQ-8 Contaminated Atmosphere,MQ-9 Normal Atmosphere,MQ-9 Contaminated Flammable gas detected ,MQ-135 Normal Atmosphere,MQ-135 Contaminated Atmosphere,Time (sec)
83,313,122,483,464,664,134,349,96,1014,145,1017,326
83,313,122,480,464,664,136,349,96,1014,145,1016,326.1
82,313,122,482,464,664,133,349,95,1015,144,1017,326.2
83,313,122,480,464,663,134,349,96,1015,144,1016,326.3
83,313,122,483,464,663,134,349,95,1014,144,1016,326.4
83,313,122,480,464,664,133,349,96,1015,145,1016,326.5
82,313,122,483,464,663,135,349,96,1014,144,1017,326.6
83,313,122,481,464,663,136,349,95,1015,144,1016,326.7
82,313,122,483,464,664,133,349,96,1015,144,1016,326.8
83,314,122,481,464,663,134,349,95,1015,144,1016,326.9
83,313,122,483,465,664,133,349,96,1015,145,1016,327
83,312,122,482,464,664,135,349,95,1015,145,1015,327.1
83,313,122,485,464,664,133,349,96,1015,144,1016,327.2
82,313,122,481,464,663,133,349,95,1015,144,1016,327.3
83,313,122,485,464,664,133,349,96,1014,144,1016,327.4
83,313,122,482,464,663,134,349,95,1014,144,1017,327.5
83,313,122,485,464,664,133,348,96,1014,144,1015,327.6
83,313,122,482,464,664,132,348,95,1014,145,1017,327.7
83,312,122,485,464,664,135,349,95,1015,144,1017,327.8
83,313,122,482,464,664,134,349,96,1014,145,1016,327.9
83,313,122,485,464,664,133,349,96,1014,145,1017,328
83,313,122,482,465,664,134,349,95,1015,144,1017,328.1
82,313,122,485,464,664,133,349,96,1014,144,1017,328.2
83,312,122,482,464,664,134,348,95,1015,144,1017,328.3
83,312,122,484,464,665,133,348,95,1014,144,1017,328.4
82,313,123,483,464,665,134,349,95,1014,144,1017,328.5
83,312,122,484,464,664,135,348,96,1015,144,1017,328.6
83,313,122,483,464,664,134,348,96,1015,144,1016,328.7
82,313,123,484,464,664,133,348,95,1014,145,1017,328.8
83,312,122,484,464,664,133,348,96,1015,144,1017,328.9
82,312,123,484,464,665,133,348,96,1014,145,1016,329
82,312,121,485,464,664,133,347,96,1015,144,1017,329.1
82,313,122,483,464,664,133,348,96,1015,144,1016,329.2
83,313,122,485,464,665,133,348,95,1015,144,1015,329.3
83,312,122,483,464,665,133,348,95,1015,145,1016,329.4
82,312,122,485,464,664,134,348,95,1015,144,1016,329.5
83,312,122,483,464,664,132,348,96,1015,145,1016,329.6
83,312,122,485,464,664,133,348,95,1015,144,1016,329.7
83,312,122,483,464,664,133,347,95,1015,144,1016,329.8
83,312,122,486,464,665,134,348,96,1015,144,1017,329.9
83,312,122,483,464,665,134,349,96,1015,144,1016,330
82,312,122,486,464,665,133,348,96,1015,145,1017,330.1
83,312,123,484,464,665,136,348,95,1015,145,1016,330.2
84,312,122,485,464,665,134,348,95,1015,144,1016,330.3
83,312,122,485,464,665,134,348,95,1015,144,1016,330.4
83,313,122,487,464,665,134,348,95,1015,144,1016,330.5
83,312,122,484,464,665,133,348,96,1015,145,1017,330.6
83,312,122,487,464,665,134,348,96,1015,144,1017,330.7
83,311,122,484,464,665,135,348,96,1015,144,1016,330.8
82,312,122,488,464,665,134,348,95,1015,145,1017,330.9
83,312,122,484,464,664,133,348,96,1015,144,1016,331
83,312,122,487,464,665,134,348,96,1015,144,1016,331.1
83,312,122,483,464,665,134,348,95,1014,144,1017,331.2
83,312,122,487,464,665,134,348,95,1015,145,1017,331.3
83,312,122,483,464,665,133,347,96,1015,144,1017,331.4
83,312,122,487,464,665,132,347,96,1015,144,1016,331.5
83,312,122,484,464,665,134,347,96,1015,144,1017,331.6
83,312,122,486,464,665,136,348,95,1015,144,1017,331.7
84,312,122,484,464,665,133,348,95,1015,145,1017,331.8
83,311,122,486,464,665,133,348,95,1015,145,1017,331.9
83,312,122,484,464,666,133,348,96,1016,144,1017,332
83,312,122,485,464,666,133,348,96,1015,144,1015,332.1
82,311,122,485,464,665,133,347,95,1015,144,1016,332.2
83,311,122,485,464,666,133,348,96,1015,145,1017,332.3
83,312,122,485,464,665,133,347,95,1015,144,1017,332.4
83,311,122,484,464,665,133,348,96,1015,145,1016,332.5
82,312,122,485,464,666,132,347,95,1015,144,1017,332.6
83,311,122,483,463,665,132,348,96,1015,144,1016,332.7
83,312,121,485,464,665,133,348,95,1016,144,1016,332.8
83,312,122,483,464,665,133,348,95,1015,144,1017,332.9
83,311,122,485,464,665,133,348,95,1015,144,1017,333
83,312,122,482,464,666,133,347,96,1015,145,1017,333.1
83,312,122,485,464,665,133,347,95,1015,144,1016,333.2
83,311,122,483,464,665,133,347,96,1015,145,1016,333.3
83,312,123,485,464,665,133,347,95,1016,145,1016,333.4
83,311,122,484,464,665,132,347,95,1015,144,1016,333.5
83,311,122,485,464,665,133,347,95,1016,144,1016,333.6
84,311,122,484,464,666,132,347,96,1015,144,1016,333.7
83,311,122,487,464,665,133,347,96,1015,145,1016,333.8
83,312,122,484,464,666,133,348,95,1015,144,1017,333.9
83,311,122,488,464,666,133,347,95,1016,144,1017,334
83,312,122,485,464,665,133,347,95,1015,144,1017,334.1
83,311,123,488,463,666,133,347,95,1015,144,1016,334.2
82,311,122,485,464,665,133,347,95,1016,144,1017,334.3
83,311,122,488,464,666,133,347,95,1016,144,1017,334.4
83,311,123,484,464,665,132,347,96,1015,144,1017,334.5
83,311,122,487,464,666,133,347,95,1016,144,1017,334.6
83,311,122,484,464,666,134,347,96,1016,144,1016,334.7
84,311,122,487,464,666,133,347,96,1016,144,1017,334.8
83,311,123,484,464,666,134,347,96,1016,144,1016,334.9
84,311,122,487,464,666,133,347,95,1016,144,1016,335
83,311,122,485,464,665,134,346,95,1016,144,1016,335.1
84,311,123,486,464,666,133,347,96,1015,144,1016,335.2
83,311,122,484,464,666,134,347,96,1016,145,1015,335.3
83,311,122,486,464,666,134,347,95,1015,145,1016,335.4
83,311,121,485,464,666,134,347,96,1015,145,1016,335.5
83,311,122,485,464,667,133,347,95,1015,145,1016,335.6
83,311,123,485,464,666,134,347,95,1015,145,1016,335.7
83,311,122,485,464,666,133,347,96,1016,144,1016,335.8
83,310,122,485,464,666,133,347,96,1015,144,1016,335.9
82,311,122,484,464,666,134,347,96,1016,144,1016,336
83,310,122,485,464,667,134,346,95,1016,145,1017,336.1
82,311,122,484,464,666,133,347,96,1016,145,1016,336.2
83,311,122,486,464,666,136,346,95,1015,144,1017,336.3
82,311,122,482,464,666,134,347,96,1015,145,1016,336.4
83,311,122,485,464,667,134,346,95,1016,144,1016,336.5
82,310,122,483,464,666,134,347,95,1016,144,1017,336.6
83,311,122,485,464,666,133,347,95,1016,144,1016,336.7
83,311,122,483,464,666,135,347,95,1015,144,1017,336.8
83,310,122,485,464,666,134,346,95,1015,144,1016,336.9
83,312,122,484,464,666,134,347,96,1015,144,1016,337
83,310,122,485,464,666,134,346,95,1015,144,1016,337.1
83,310,122,484,464,666,133,346,95,1015,145,1017,337.2
83,311,122,488,464,666,134,346,95,1015,145,1017,337.3
83,311,122,484,464,666,134,347,95,1015,144,1016,337.4
83,311,122,487,464,666,134,346,95,1015,144,1016,337.5
83,310,122,484,464,667,135,346,95,1015,144,1017,337.6
82,310,121,488,464,666,135,347,95,1015,144,1016,337.7
83,311,122,484,463,666,135,346,95,1015,144,1016,337.8
82,310,122,488,464,666,135,346,96,1015,144,1016,337.9
83,311,122,484,464,666,135,346,95,1016,144,1017,338
82,310,122,488,464,631,134,346,96,1015,144,1016,338.1
83,310,122,484,464,631,135,346,96,1016,144,1017,338.2
83,310,123,487,464,631,133,346,95,1015,144,1016,338.3
82,311,122,484,464,630,133,347,95,1015,144,1017,338.4
83,310,122,487,464,631,134,347,95,1015,145,1015,338.5
83,311,122,485,464,631,134,346,95,1015,144,1017,338.6
83,310,122,487,464,631,135,346,95,1016,144,1017,338.7
83,310,122,485,464,631,134,346,96,1016,145,1017,338.8
82,310,122,486,464,630,134,346,96,1016,145,1016,338.9
83,311,122,486,464,630,134,346,95,1016,144,1016,339
83,310,122,486,464,631,134,346,95,1016,144,1017,339.1
83,310,122,487,464,630,133,346,95,1015,144,1017,339.2
82,310,123,485,464,630,133,346,95,1016,144,1017,339.3
83,311,122,486,464,630,134,346,95,1016,144,1016,339.4
83,311,122,484,464,630,132,346,95,1015,144,1016,339.5
83,310,122,486,464,630,132,346,96,1016,145,1017,339.6
83,310,122,484,464,630,132,346,95,1015,145,1017,339.7
83,310,122,486,464,629,132,346,96,1015,145,1017,339.8
84,310,122,484,464,629,133,346,96,1015,145,1016,339.9
83,310,123,486,464,630,133,346,96,1016,144,1017,340
83,310,123,484,464,629,133,346,95,1015,145,1017,340.1
83,311,122,486,464,629,133,346,96,1014,144,1017,340.2
82,310,122,484,464,629,133,346,95,1015,144,1017,340.3
83,310,122,486,464,629,133,346,96,1015,144,1017,340.4
83,310,122,484,464,629,134,346,95,1015,144,1016,340.5
83,310,122,487,464,628,133,346,95,1014,144,1016,340.6
84,310,122,485,464,628,133,345,95,1015,144,1017,340.7
83,310,122,488,464,627,133,345,95,1016,145,1016,340.8
83,310,122,485,464,628,133,346,96,1016,144,1016,340.9
83,310,123,489,464,628,133,345,95,1015,145,1016,341
82,310,122,485,464,629,133,346,95,1015,144,1016,341.1
83,310,122,488,464,628,133,345,95,1015,144,1016,341.2
83,310,122,486,464,628,133,345,95,1015,145,1016,341.3
83,310,122,489,464,628,135,345,96,1016,144,1017,341.4
83,310,122,484,463,628,133,346,95,1015,144,1016,341.5
83,309,122,488,464,628,133,345,96,1016,144,1016,341.6
82,310,122,485,464,627,133,346,95,1015,145,1017,341.7
83,309,122,487,464,626,133,345,96,1015,145,1016,341.8
83,310,122,485,464,625,133,345,95,1015,144,1016,341.9
83,309,122,487,464,626,133,346,96,1015,144,1016,342
83,310,122,486,464,626,133,346,96,1015,145,1015,342.1
83,310,122,487,464,625,133,345,96,1015,145,1017,342.2
84,309,122,486,464,625,134,345,96,1015,144,1017,342.3
83,310,122,486,463,625,134,345,96,1015,144,1017,342.4
83,310,122,487,464,625,133,345,95,1014,144,1017,342.5
83,310,122,486,464,625,133,345,95,1014,144,1016,342.6
83,310,122,487,464,626,133,346,95,1015,144,1017,342.7
84,310,122,485,464,625,135,345,95,1016,144,1016,342.8
83,310,121,487,464,624,133,345,95,1015,144,1016,342.9
83,309,122,485,464,625,133,346,95,1015,145,1016,343
83,310,122,487,464,625,133,345,95,1016,144,1016,343.1
83,310,122,484,463,624,133,344,95,1016,144,1016,343.2
83,310,122,487,464,624,133,344,96,1015,144,1016,343.3
83,309,122,484,463,624,133,344,96,1016,144,1016,343.4
82,310,122,487,464,624,133,344,96,1015,144,1016,343.5
83,310,122,485,464,624,133,344,95,1015,144,1017,343.6
83,309,122,487,464,623,133,344,96,1015,144,1016,343.7
83,310,122,485,464,623,133,344,96,1015,145,1017,343.8
84,310,122,487,463,623,133,344,96,1015,144,1017,343.9
83,309,123,485,464,623,133,344,95,1015,144,1017,344
83,310,122,489,465,624,136,344,95,1015,145,1018,344.1
82,309,122,486,464,622,136,344,95,1015,144,1017,344.2
83,309,122,489,464,623,135,344,96,1016,144,1017,344.3
83,309,122,486,464,623,135,344,95,1015,144,1017,344.4
83,310,122,490,464,623,136,344,95,1014,145,1017,344.5
83,310,122,486,464,623,135,344,96,1015,144,1017,344.6
82,309,122,489,464,622,135,344,96,1015,144,1017,344.7
83,309,122,485,464,622,135,344,95,1016,144,1017,344.8
83,309,122,489,464,622,135,344,96,1016,144,1017,344.9
83,309,122,486,464,623,133,344,96,1015,144,1016,345
83,310,122,488,464,622,135,344,95,1015,144,1017,345.1
83,309,123,486,464,622,134,344,95,1015,144,1017,345.2
83,309,122,488,464,622,134,345,95,1015,145,1016,345.3
83,309,123,487,464,621,134,345,96,1015,144,1016,345.4
83,309,122,488,464,621,133,344,96,1016,144,1016,345.5
82,310,122,487,464,621,135,344,96,1015,145,1017,345.6
83,308,121,488,464,621,134,344,95,1015,145,1017,345.7
83,309,122,487,464,621,135,344,95,1016,145,1017,345.8
83,309,122,487,464,621,135,345,95,1015,144,1017,345.9
83,309,122,488,464,621,134,344,95,1016,144,1017,346
83,309,122,487,464,617,133,344,95,1015,144,1017,346.1
83,309,122,488,464,620,135,344,95,1015,144,1017,346.2
83,309,122,486,463,617,135,344,95,1015,145,1016,346.3
84,309,122,488,464,619,135,344,95,1015,144,1017,346.4
82,309,122,486,464,615,135,344,96,1016,145,1017,346.5
83,309,122,488,464,617,135,344,96,1015,145,1017,346.6
82,309,122,485,464,617,133,344,95,1016,144,1017,346.7
82,309,122,488,464,618,133,344,95,1016,144,1017,346.8
83,309,122,486,464,619,133,344,96,1016,145,1017,346.9
83,309,122,488,463,618,137,344,96,1016,144,1017,347
83,309,122,486,464,618,136,344,96,1016,144,1016,347.1
82,309,122,488,463,618,132,344,95,1015,144,1017,347.2
84,309,122,486,464,618,132,344,95,1016,144,1017,347.3
83,310,122,489,464,618,132,344,95,1015,144,1017,347.4
83,308,122,487,464,617,133,344,95,1014,144,1017,347.5
83,309,122,490,464,616,133,344,96,1016,145,1017,347.6
83,309,122,487,464,616,134,344,95,1015,145,1017,347.7
83,309,122,490,464,616,133,343,96,1015,144,1017,347.8
83,309,122,487,464,617,134,344,95,1015,144,1017,347.9
83,309,122,491,464,616,134,344,96,1016,145,1017,348
83,309,122,487,463,616,134,343,95,1015,145,1017,348.1
83,309,122,490,464,616,133,344,95,1015,144,1017,348.2
83,308,122,487,463,615,133,343,96,1015,144,1017,348.3
83,309,122,490,464,617,133,344,95,1016,144,1017,348.4
83,308,122,487,464,616,133,344,95,1015,144,1017,348.5
83,308,123,489,464,616,133,343,95,1016,144,1017,348.6
82,308,122,487,464,616,134,344,95,1015,144,1017,348.7
83,309,122,489,464,616,133,344,96,1015,144,1017,348.8
83,308,122,487,464,616,134,344,95,1015,144,1017,348.9
83,309,122,488,464,616,134,344,95,1015,144,1017,349
83,308,122,487,463,616,136,343,95,1015,144,1017,349.1
82,309,122,488,464,615,133,344,95,1016,144,1017,349.2
83,308,122,488,464,615,135,344,95,1016,145,1017,349.3
83,308,122,487,464,615,135,344,95,1015,144,1016,349.4
83,308,122,488,464,615,135,344,95,1016,144,1017,349.5
83,308,122,486,464,615,135,343,95,1016,144,1017,349.6
83,308,122,487,464,615,135,343,96,1016,145,1017,349.7
83,309,122,485,464,615,135,343,95,1016,144,1016,349.8
83,308,122,487,464,614,135,344,95,1015,144,1017,349.9
82,309,122,485,464,615,134,343,95,1016,145,1017,350
83,308,122,487,464,614,134,343,95,1016,144,1017,350.1
83,308,122,485,464,614,134,344,95,1016,144,1017,350.2
82,308,122,487,464,614,134,343,96,1016,144,1017,350.3
82,308,122,486,464,613,136,343,95,1016,144,1017,350.4
83,307,122,487,464,614,134,344,96,1016,144,1017,350.5
83,308,122,486,464,613,134,343,95,1016,144,1018,350.6
82,308,122,488,464,613,132,343,95,1016,144,1017,350.7
83,308,122,486,464,613,135,343,96,1016,144,1017,350.8
83,308,122,489,464,613,135,343,95,1016,144,1017,350.9
83,308,122,486,464,613,135,343,95,1016,144,1017,351
83,308,123,489,464,612,134,343,95,1015,144,1017,351.1
83,308,123,486,464,612,134,343,95,1016,144,1016,351.2
84,307,122,490,463,612,135,344,96,1015,144,1016,351.3
83,308,122,486,464,612,135,343,95,1016,144,1017,351.4
83,308,122,490,463,612,134,343,96,1015,144,1017,351.5
83,308,122,486,464,612,133,343,96,1015,144,1017,351.6
83,308,122,489,464,611,135,342,96,1016,144,1017,351.7
83,308,122,486,464,611,136,342,95,1016,145,1017,351.8
83,308,122,489,464,611,133,343,95,1015,144,1017,351.9
83,308,122,487,464,611,135,342,95,1015,145,1017,352
83,309,122,488,464,611,134,342,95,1015,144,1016,352.1
84,307,122,486,464,611,134,342,95,1015,144,1017,352.2
82,308,122,488,464,611,135,342,96,1015,145,1017,352.3
83,308,122,487,464,610,134,342,96,1016,145,1017,352.4
83,307,121,487,464,610,134,342,96,1015,144,1017,352.5
83,308,122,487,464,611,133,342,96,1015,145,1017,352.6
83,308,123,487,463,609,133,343,95,1016,144,1017,352.7
83,308,122,487,464,609,132,342,95,1015,144,1017,352.8
83,308,122,486,464,609,133,342,96,1015,144,1017,352.9
82,307,122,487,463,609,134,342,96,1016,144,1017,353
83,307,122,485,464,608,135,342,96,1015,144,1017,353.1
82,308,122,487,464,608,134,342,95,1015,144,1017,353.2
83,307,122,485,464,608,133,342,95,1016,144,1017,353.3
83,308,122,488,464,609,135,342,95,1015,144,1017,353.4
83,307,122,484,464,608,135,342,95,1016,144,1017,353.5
82,308,122,487,464,607,133,342,95,1016,144,1017,353.6
83,308,122,486,464,608,133,342,95,1015,145,1017,353.7
83,307,122,488,464,607,133,342,95,1015,144,1017,353.8
83,308,122,486,463,607,133,342,96,1016,144,1016,353.9
83,307,121,487,464,607,135,342,95,1015,145,1017,354
83,307,122,486,463,608,134,342,96,1016,144,1016,354.1
83,307,122,490,464,607,134,342,96,1015,145,1017,354.2
83,308,122,487,464,607,134,342,96,1016,144,1017,354.3
83,307,123,490,464,606,133,343,96,1015,144,1018,354.4
83,307,122,487,464,606,133,342,95,1015,144,1017,354.5
83,307,122,491,464,606,133,342,95,1015,144,1017,354.6
83,308,121,486,464,607,134,342,96,1015,144,1017,354.7
83,307,122,490,464,607,133,342,95,1015,145,1017,354.8
83,307,122,486,464,606,134,342,96,1015,145,1017,354.9
82,307,122,490,464,606,133,342,95,1015,144,1017,355
83,307,122,486,464,606,134,342,95,1015,144,1017,355.1
83,307,121,489,464,606,133,342,95,1015,144,1016,355.2
83,307,122,487,464,606,133,341,95,1015,144,1016,355.3
83,307,122,489,464,605,133,342,95,1016,144,1016,355.4
83,307,122,487,464,606,134,342,95,1015,144,1017,355.5
83,307,122,488,464,606,133,341,95,1015,144,1017,355.6
83,307,122,487,464,606,133,342,96,1016,144,1017,355.7
83,307,121,488,464,606,133,342,96,1016,144,1017,355.8
84,307,122,488,464,606,136,342,96,1015,144,1017,355.9
83,307,123,487,464,605,133,341,96,1016,144,1016,356
83,307,122,488,464,605,134,341,95,1015,144,1016,356.1
83,308,122,487,464,605,132,341,96,1016,144,1016,356.2
83,307,122,488,464,604,132,342,96,1015,144,1016,356.3
82,307,122,486,464,605,132,341,95,1015,144,1016,356.4
82,306,122,489,464,604,136,342,95,1016,144,1016,356.5
83,307,122,486,464,604,132,341,96,1016,144,1016,356.6
84,307,122,488,464,603,135,341,95,1015,144,1017,356.7
83,307,122,485,464,603,133,341,96,1015,144,1016,356.8
83,306,122,488,464,603,133,342,95,1015,144,1016,356.9
83,307,122,485,464,602,132,341,95,1015,144,1016,357
83,307,122,488,464,603,133,341,96,1015,144,1016,357.1
82,306,122,486,464,602,133,341,95,1015,144,1017,357.2
83,307,123,488,464,601,133,341,95,1015,144,1014,357.3
83,306,122,486,464,602,131,341,95,1015,144,1015,357.4
83,306,122,489,464,601,131,341,96,1014,144,1016,357.5
82,307,122,487,464,602,132,342,95,1014,144,1015,357.6
83,306,122,490,464,602,132,341,96,1015,144,1015,357.7
83,307,122,487,464,602,136,341,95,1016,144,1015,357.8
82,307,122,490,464,602,135,341,95,1015,144,1015,357.9
83,306,122,487,464,602,135,341,96,1016,144,1015,358
83,307,122,491,463,601,135,341,95,1015,144,1015,358.1
84,306,122,487,463,600,135,342,95,1015,144,1015,358.2
83,306,122,490,464,601,135,341,96,1015,145,1015,358.3
83,306,122,486,464,600,135,341,95,1015,144,1015,358.4
83,306,121,490,464,600,133,341,95,1016,144,1015,358.5
83,307,122,487,464,600,135,341,95,1015,145,1015,358.6
83,306,122,489,464,600,134,342,96,1015,144,1014,358.7
83,307,122,487,464,600,134,341,95,1015,144,1015,358.8
82,307,122,489,464,599,133,341,95,1015,145,1015,358.9
83,306,123,488,464,600,133,341,95,1015,145,1015,359
83,306,122,489,464,600,135,341,96,1015,144,1015,359.1
83,307,122,488,464,599,135,341,96,1015,144,1015,359.2
83,306,122,489,464,600,134,341,95,1015,145,1015,359.3
83,307,122,489,464,599,134,341,96,1015,144,1015,359.4
83,306,122,488,464,599,134,341,95,1015,144,1014,359.5
83,307,122,489,464,599,135,341,95,1014,144,1013,359.6
83,306,122,487,464,599,133,342,96,1016,145,1015,359.7
83,306,123,489,464,599,136,340,96,1014,144,1015,359.8
82,307,122,487,464,599,133,341,95,1015,144,1014,359.9
83,306,122,489,464,599,135,341,95,1015,144,1014,360
83,306,122,486,464,598,136,340,95,1015,145,1015,360.1
83,306,122,489,464,599,135,340,96,1014,144,1015,360.2
83,306,122,486,464,598,133,341,95,1015,144,1014,360.3
83,306,122,489,464,598,135,341,95,1015,144,1015,360.4
82,306,122,487,464,598,135,341,95,1015,144,1015,360.5
83,306,122,489,464,597,134,340,95,1015,144,1015,360.6
84,306,122,488,464,598,133,340,95,1016,144,1015,360.7
83,306,122,489,463,598,136,341,95,1015,144,1015,360.8
83,306,122,488,464,597,134,341,95,1016,144,1015,360.9
83,306,122,491,464,597,132,340,95,1016,144,1015,361
83,306,122,489,464,597,135,341,96,1015,144,1015,361.1
83,306,122,492,464,597,134,340,96,1016,144,1014,361.2
83,306,122,488,464,596,135,340,96,1016,144,1015,361.3
83,307,122,492,464,596,133,340,95,1016,144,1015,361.4
83,306,122,488,464,596,134,340,95,1016,144,1014,361.5
84,306,122,492,464,597,134,340,95,1015,144,1014,361.6
83,306,122,487,464,597,135,340,95,1016,145,1015,361.7
83,306,122,491,464,596,133,340,95,1016,145,1015,361.8
