Normal Atmosphere,Polluted Atmosphere,Time (sec)
144,990,500.2
144,990,500.3
144,990,500.4
144,990,500.5
143,990,500.6
144,990,500.7
145,990,500.8
144,990,500.9
144,993,501
144,993,501.1
144,993,501.2
144,994,501.3
144,994,501.4
144,995,501.5
144,995,501.6
144,992,501.7
144,992,501.8
144,992,501.9
144,992,502
145,992,502.1
144,992,502.2
144,991,502.3
144,990,502.4
144,990,502.5
144,990,502.6
144,990,502.7
144,991,502.8
144,990,502.9
144,990,503
144,990,503.1
144,990,503.2
145,990,503.3
144,990,503.4
144,990,503.5
144,990,503.6
144,990,503.7
144,990,503.8
144,991,503.9
145,991,504
144,991,504.1
144,991,504.2
144,992,504.3
144,991,504.4
144,994,504.5
144,994,504.6
144,995,504.7
144,994,504.8
144,994,504.9
144,994,505
144,994,505.1
144,994,505.2
144,995,505.3
144,1007,505.4
144,1008,505.5
145,1008,505.6
143,1008,505.7
144,1008,505.8
144,1008,505.9
144,1008,506
144,1008,506.1
144,1008,506.2
144,1008,506.3
145,1008,506.4
144,1008,506.5
145,1008,506.6
144,1008,506.7
144,1008,506.8
144,1008,506.9
144,1009,507
144,1009,507.1
144,1009,507.2
144,1009,507.3
144,1008,507.4
144,1009,507.5
144,1009,507.6
144,1009,507.7
144,1009,507.8
145,1009,507.9
144,1009,508
144,1009,508.1
144,1009,508.2
144,1010,508.3
144,1009,508.4
145,1009,508.5
144,1009,508.6
144,1009,508.7
144,1009,508.8
144,1009,508.9
144,1009,509
144,1009,509.1
144,1009,509.2
145,1010,509.3
144,1010,509.4
144,1010,509.5
144,1009,509.6
144,1009,509.7
144,1010,509.8
144,1009,509.9
144,1010,510
144,1009,510.1
144,1010,510.2
144,1009,510.3
144,1010,510.4
144,1010,510.5
144,1009,510.6
144,1009,510.7
144,1010,510.8
144,1009,510.9
144,1009,511
144,1009,511.1
144,1009,511.2
144,1009,511.3
144,1008,511.4
144,1008,511.5
144,1010,511.6
144,1009,511.7
144,1009,511.8
144,1009,511.9
144,1009,512
144,1009,512.1
144,1010,512.2
144,1010,512.3
144,1009,512.4
144,1010,512.5
145,1009,512.6
144,1009,512.7
144,1009,512.8
144,1009,512.9
144,1008,513
145,1009,513.1
145,1009,513.2
144,1009,513.3
144,1008,513.4
144,1005,513.5
144,1011,513.6
144,1012,513.7
144,1011,513.8
144,1014,513.9
144,1015,514
144,1015,514.1
144,1014,514.2
144,1014,514.3
144,1014,514.4
144,1014,514.5
144,1014,514.6
145,1013,514.7
144,1013,514.8
144,1014,514.9
144,1013,515
144,1014,515.1
144,1014,515.2
144,1014,515.3
144,1014,515.4
145,1014,515.5
145,1014,515.6
144,1013,515.7
144,1012,515.8
144,1013,515.9
144,1013,516
144,1013,516.1
144,1011,516.2
144,1003,516.3
144,1014,516.4
144,1013,516.5
144,1014,516.6
144,1015,516.7
145,1014,516.8
144,1014,516.9
144,1013,517
144,1013,517.1
145,1015,517.2
144,1014,517.3
144,1015,517.4
144,1014,517.5
144,1014,517.6
144,1014,517.7
144,1014,517.8
144,1015,517.9
144,1014,518
144,1015,518.1
144,1015,518.2
144,1014,518.3
144,1012,518.4
144,1012,518.5
144,1014,518.6
144,1014,518.7
144,1012,518.8
144,1013,518.9
144,1012,519
144,1013,519.1
144,1013,519.2
144,1013,519.3
144,1013,519.4
144,1013,519.5
144,1013,519.6
144,1013,519.7
144,1014,519.8
144,1014,519.9
144,1013,520
144,1013,520.1
144,1014,520.2
144,1014,520.3
144,1014,520.4
144,1015,520.5
144,1015,520.6
144,1016,520.7
144,1016,520.8
144,1016,520.9
144,1016,521
144,1015,521.1
144,1015,521.2
145,1014,521.3
144,1012,521.4
144,1013,521.5
144,1013,521.6
144,1013,521.7
144,1012,521.8
144,1013,521.9
144,1011,522
144,1010,522.1
144,1011,522.2
145,1011,522.3
144,1011,522.4
145,1011,522.5
144,1011,522.6
144,1011,522.7
144,1011,522.8
144,1011,522.9
143,1011,523
144,1011,523.1
144,1011,523.2
145,1011,523.3
144,1011,523.4
144,1010,523.5
145,1009,523.6
144,1009,523.7
144,1009,523.8
145,1009,523.9
144,1009,524
144,1009,524.1
144,1009,524.2
144,1009,524.3
144,1010,524.4
144,1010,524.5
144,1010,524.6
144,1010,524.7
144,1010,524.8
144,1010,524.9
144,1010,525
144,1010,525.1
145,1010,525.2
144,1010,525.3
144,1010,525.4
144,1010,525.5
144,1009,525.6
145,1010,525.7
144,1010,525.8
144,1010,525.9
144,1010,526
144,1010,526.1
144,1011,526.2
144,1010,526.3
144,1011,526.4
144,1011,526.5
144,1011,526.6
144,1011,526.7
144,1012,526.8
144,1011,526.9
144,1012,527
144,1011,527.1
144,1012,527.2
144,1012,527.3
144,1012,527.4
144,1011,527.5
144,1012,527.6
144,1013,527.7
144,1013,527.8
144,1013,527.9
144,1014,528
144,1014,528.1
144,1013,528.2
144,1014,528.3
144,1014,528.4
144,1014,528.5
144,1014,528.6
144,1014,528.7
145,1014,528.8
144,1014,528.9
144,1014,529
144,1015,529.1
144,1014,529.2
144,1015,529.3
144,1015,529.4
144,1014,529.5
144,1015,529.6
144,1015,529.7
144,1015,529.8
144,1014,529.9
144,1015,530
144,1015,530.1
144,1016,530.2
145,1015,530.3
144,1015,530.4
144,1015,530.5
144,1015,530.6
145,1015,530.7
144,1015,530.8
144,1016,530.9
144,1016,531
144,1017,531.1
144,1016,531.2
144,1015,531.3
144,1016,531.4
144,1015,531.5
144,1015,531.6
144,1014,531.7
144,1015,531.8
144,1014,531.9
144,1015,532
144,1014,532.1
144,1014,532.2
144,1015,532.3
144,1015,532.4
144,1015,532.5
144,1015,532.6
143,1015,532.7
144,1015,532.8
144,1015,532.9
144,1014,533
144,1015,533.1
145,1014,533.2
144,1015,533.3
144,1014,533.4
144,1015,533.5
145,1015,533.6
144,1015,533.7
144,1015,533.8
144,1014,533.9
144,1015,534
144,1014,534.1
144,1015,534.2
144,1015,534.3
144,1015,534.4
144,1016,534.5
144,1015,534.6
144,1015,534.7
144,1015,534.8
144,1015,534.9
144,1015,535
144,1016,535.1
144,1016,535.2
144,1016,535.3
144,1016,535.4
145,1016,535.5
144,1015,535.6
144,1017,535.7
144,1016,535.8
144,1017,535.9
144,1016,536
144,1016,536.1
144,1015,536.2
145,1016,536.3
144,1015,536.4
144,1015,536.5
144,1015,536.6
144,1015,536.7
144,1014,536.8
144,1014,536.9
144,1013,537
144,1012,537.1
144,1010,537.2
144,1010,537.3
144,1009,537.4
144,1008,537.5
144,1009,537.6
144,1010,537.7
144,1012,537.8
144,1012,537.9
144,1013,538
144,1015,538.1
144,1015,538.2
144,1015,538.3
144,1015,538.4
144,1014,538.5
144,1015,538.6
144,1015,538.7
144,1015,538.8
144,1014,538.9
144,1014,539
144,1014,539.1
144,1014,539.2
144,1014,539.3
144,1015,539.4
144,1015,539.5
145,1014,539.6
144,1014,539.7
144,1014,539.8
144,1014,539.9
144,1015,540
143,1015,540.1
144,1015,540.2
144,1015,540.3
144,1015,540.4
145,1015,540.5
144,1015,540.6
144,1015,540.7
144,1014,540.8
144,1015,540.9
144,1015,541
144,1014,541.1
144,1015,541.2
144,1015,541.3
144,1015,541.4
144,1015,541.5
144,1015,541.6
143,1015,541.7
144,1015,541.8
144,1015,541.9
144,1015,542
144,1015,542.1
144,1016,542.2
144,1015,542.3
144,1015,542.4
144,1015,542.5
144,1016,542.6
144,1015,542.7
145,1015,542.8
144,1015,542.9
144,1015,543
144,1015,543.1
144,1015,543.2
144,1015,543.3
144,1015,543.4
144,1015,543.5
144,1015,543.6
144,1015,543.7
143,1015,543.8
144,1015,543.9
144,1015,544
144,1014,544.1
144,1014,544.2
144,1015,544.3
144,1015,544.4
144,1015,544.5
144,1015,544.6
144,1015,544.7
144,1015,544.8
144,1014,544.9
144,1015,545
144,1015,545.1
144,1015,545.2
144,1015,545.3
144,1016,545.4
144,1015,545.5
145,1016,545.6
144,1017,545.7
144,1017,545.8
144,1016,545.9
144,1016,546
144,1016,546.1
144,1015,546.2
144,1016,546.3
144,1016,546.4
144,1016,546.5
144,1016,546.6
144,1016,546.7
144,1016,546.8
144,1016,546.9
144,1016,547
144,1016,547.1
145,1017,547.2
144,1016,547.3
144,1016,547.4
144,1016,547.5
144,1016,547.6
144,1015,547.7
144,1015,547.8
144,1015,547.9
144,1016,548
144,1016,548.1
144,1016,548.2
144,1016,548.3
144,1016,548.4
145,1015,548.5
144,1016,548.6
144,1016,548.7
144,1016,548.8
144,1016,548.9
144,1016,549
144,1015,549.1
144,1015,549.2
144,1015,549.3
144,1015,549.4
144,1015,549.5
144,1015,549.6
144,1015,549.7
144,1016,549.8
144,1015,549.9
144,1015,550
144,1015,550.1
144,1016,550.2
144,1015,550.3
144,1015,550.4
145,1016,550.5
143,1015,550.6
144,1016,550.7
145,1015,550.8
144,1015,550.9
143,1015,551
144,1012,551.1
144,1011,551.2
145,1010,551.3
144,1010,551.4
145,1010,551.5
144,1009,551.6
144,1012,551.7
144,1015,551.8
144,1014,551.9
144,1016,552
144,1016,552.1
144,1016,552.2
144,1010,552.3
144,1011,552.4
145,1011,552.5
144,1010,552.6
144,1004,552.7
144,1009,552.8
144,1008,552.9
144,1009,553
144,1008,553.1
144,1012,553.2
145,1013,553.3
144,1013,553.4
144,1013,553.5
145,1013,553.6
144,1013,553.7
144,1012,553.8
144,1012,553.9
144,1012,554
144,1012,554.1
144,1013,554.2
144,1008,554.3
145,1014,554.4
144,1013,554.5
143,1014,554.6
144,1011,554.7
144,1010,554.8
144,1010,554.9
144,1010,555
144,1011,555.1
144,1010,555.2
144,1011,555.3
144,1011,555.4
144,1010,555.5
144,1011,555.6
144,1010,555.7
144,1010,555.8
144,1011,555.9
144,1011,556
144,1011,556.1
144,1011,556.2
144,1011,556.3
144,1012,556.4
144,1012,556.5
143,1012,556.6
144,1012,556.7
144,1012,556.8
144,1012,556.9
144,1011,557
144,1009,557.1
144,1002,557.2
144,1010,557.3
144,1010,557.4
144,1010,557.5
144,1010,557.6
144,1011,557.7
144,968,557.8
144,965,557.9
144,1010,558
144,1011,558.1
144,1013,558.2
144,1009,558.3
144,1009,558.4
144,1011,558.5
143,1012,558.6
144,1011,558.7
144,1012,558.8
144,1012,558.9
144,1012,559
144,1012,559.1
144,1012,559.2
144,1010,559.3
144,1012,559.4
144,1014,559.5
144,1015,559.6
144,1015,559.7
144,1014,559.8
144,1010,559.9
144,1013,560
144,1014,560.1
143,1014,560.2
144,1015,560.3
145,1014,560.4
144,1014,560.5
144,1014,560.6
144,1015,560.7
144,1014,560.8
144,1014,560.9
144,1016,561
144,1016,561.1
143,1016,561.2
144,1016,561.3
144,1016,561.4
145,1015,561.5
144,1014,561.6
144,1011,561.7
144,1014,561.8
144,1016,561.9
144,1017,562
144,1016,562.1
144,1016,562.2
144,1016,562.3
144,1009,562.4
144,1012,562.5
144,1013,562.6
144,1012,562.7
144,1013,562.8
143,1013,562.9
144,1013,563
144,1013,563.1
144,1012,563.2
144,1013,563.3
144,1013,563.4
144,1013,563.5
145,1013,563.6
144,1013,563.7
144,1013,563.8
145,1014,563.9
145,1014,564
144,1013,564.1
143,1014,564.2
144,1013,564.3
144,1013,564.4
145,1014,564.5
143,1013,564.6
144,1013,564.7
144,1014,564.8
144,1013,564.9
143,1014,565
144,1013,565.1
144,1013,565.2
144,1012,565.3
144,1010,565.4
144,1008,565.5
144,1005,565.6
144,1005,565.7
143,1005,565.8
144,1006,565.9
144,1006,566
144,1006,566.1
144,1005,566.2
144,1006,566.3
144,1006,566.4
144,1006,566.5
144,1006,566.6
144,1006,566.7
144,1006,566.8
144,1006,566.9
144,1006,567
144,1006,567.1
144,1005,567.2
144,1006,567.3
144,1006,567.4
144,1006,567.5
144,1006,567.6
144,1006,567.7
144,1006,567.8
144,1007,567.9
144,1006,568
144,1007,568.1
144,1006,568.2
144,1007,568.3
144,1007,568.4
144,1006,568.5
144,1007,568.6
144,1006,568.7
144,1007,568.8
144,1007,568.9
144,1006,569
144,1006,569.1
144,1006,569.2
144,1007,569.3
144,1007,569.4
144,1006,569.5
144,1006,569.6
144,1006,569.7
144,1007,569.8
144,1007,569.9
144,1006,570
144,1007,570.1
144,1006,570.2
144,1006,570.3
144,1006,570.4
144,1006,570.5
144,1007,570.6
144,1006,570.7
144,1007,570.8
144,1006,570.9
144,1006,571
144,1007,571.1
144,1007,571.2
144,1007,571.3
144,1007,571.4
144,1007,571.5
144,1007,571.6
144,1007,571.7
144,1006,571.8
144,1002,571.9
144,1003,572
144,1005,572.1
144,1006,572.2
144,1006,572.3
144,1006,572.4
144,1006,572.5
143,1006,572.6
144,1006,572.7
144,1006,572.8
144,1006,572.9
144,1006,573
144,1006,573.1
144,1006,573.2
143,1006,573.3
144,1006,573.4
144,1006,573.5
143,1006,573.6
144,1006,573.7
144,1006,573.8
144,999,573.9
144,1010,574
144,1010,574.1
144,1010,574.2
145,1010,574.3
144,1010,574.4
144,1010,574.5
144,1010,574.6
144,1010,574.7
144,1010,574.8
144,1010,574.9
144,1010,575
144,1010,575.1
144,1010,575.2
144,1009,575.3
144,1010,575.4
144,1010,575.5
144,1010,575.6
144,1010,575.7
144,1010,575.8
144,1011,575.9
144,1007,576
144,1015,576.1
144,1015,576.2
144,1016,576.3
144,1017,576.4
144,1016,576.5
144,1017,576.6
144,1017,576.7
144,1016,576.8
143,1017,576.9
144,1017,577
144,1017,577.1
144,1017,577.2
143,1016,577.3
144,1017,577.4
144,1017,577.5
144,1017,577.6
143,1017,577.7
144,1017,577.8
144,1017,577.9
144,1017,578
144,1017,578.1
144,1018,578.2
144,1017,578.3
144,1016,578.4
144,1017,578.5
144,1017,578.6
144,1017,578.7
143,1017,578.8
144,1017,578.9
144,1017,579
144,1017,579.1
144,1017,579.2
144,1017,579.3
144,1016,579.4
144,1016,579.5
144,1016,579.6
144,1017,579.7
144,1016,579.8
144,1016,579.9
144,1016,580
144,1016,580.1
144,1016,580.2
144,1017,580.3
144,1016,580.4
144,1016,580.5
144,1015,580.6
144,1016,580.7
144,1016,580.8
144,1015,580.9
144,1015,581
143,1016,581.1
144,1015,581.2
144,1016,581.3
144,1016,581.4
143,1015,581.5
143,1015,581.6
144,1015,581.7
144,1015,581.8
144,1016,581.9
144,1015,582
144,1015,582.1
144,1016,582.2
144,1016,582.3
144,1016,582.4
144,1015,582.5
144,1015,582.6
144,1015,582.7
143,1015,582.8
144,1015,582.9
145,1014,583
144,1015,583.1
144,1013,583.2
144,1014,583.3
144,1015,583.4
144,1016,583.5
144,1015,583.6
144,1016,583.7
144,1016,583.8
144,1015,583.9
144,1016,584
144,1016,584.1
144,1016,584.2
145,1016,584.3
144,1015,584.4
144,1015,584.5
144,1016,584.6
144,1016,584.7
144,1015,584.8
144,1016,584.9
144,1015,585
144,1016,585.1
143,1016,585.2
144,1015,585.3
144,1015,585.4
144,1016,585.5
143,1015,585.6
144,1015,585.7
144,1014,585.8
144,1016,585.9
144,1016,586
144,1017,586.1
144,1017,586.2
143,1017,586.3
144,1017,586.4
144,1017,586.5
143,1017,586.6
144,1017,586.7
143,1017,586.8
144,1017,586.9
144,1017,587
144,1016,587.1
144,1017,587.2
144,1017,587.3
143,1016,587.4
144,1017,587.5
144,1017,587.6
144,1016,587.7
144,1016,587.8
144,1017,587.9
144,1016,588
144,1017,588.1
144,1016,588.2
144,1017,588.3
144,1017,588.4
144,1017,588.5
144,1017,588.6
144,1017,588.7
144,1017,588.8
144,1017,588.9
144,1017,589
144,1017,589.1
144,1017,589.2
144,1016,589.3
144,1017,589.4
144,1016,589.5
144,1017,589.6
143,1017,589.7
144,1017,589.8
143,1015,589.9
144,1017,590
143,1016,590.1
143,1017,590.2
144,1016,590.3
143,1017,590.4
144,1017,590.5
144,1017,590.6
144,1017,590.7
144,1017,590.8
144,1017,590.9
145,1016,591
143,1017,591.1
144,1017,591.2
144,1017,591.3
144,1017,591.4
144,1017,591.5
144,1017,591.6
144,1017,591.7
144,1017,591.8
144,1017,591.9
144,1017,592
144,1016,592.1
144,1017,592.2
144,1016,592.3
143,1016,592.4
144,1016,592.5
144,1016,592.6
144,1016,592.7
144,1016,592.8
144,1017,592.9
144,1017,593
144,1016,593.1
144,1016,593.2
144,1015,593.3
144,1016,593.4
144,1015,593.5
144,1016,593.6
143,1016,593.7
144,1016,593.8
143,1017,593.9
144,1017,594
144,1016,594.1
144,1016,594.2
144,1017,594.3
144,1017,594.4
144,1017,594.5
144,1017,594.6
144,1017,594.7
143,1016,594.8
144,1016,594.9
143,1016,595
144,1016,595.1
144,1015,595.2
144,1014,595.3
144,1012,595.4
144,1012,595.5
144,1012,595.6
144,1013,595.7
144,1013,595.8
144,1013,595.9
144,1014,596
144,1014,596.1
144,1014,596.2
144,1014,596.3
144,1014,596.4
143,1013,596.5
144,1014,596.6
144,1013,596.7
144,1014,596.8
144,1014,596.9
143,1014,597
144,1014,597.1
144,1014,597.2
144,1014,597.3
144,1012,597.4
144,1013,597.5
144,1015,597.6
144,1014,597.7
144,1014,597.8
144,1014,597.9
144,1014,598
144,1014,598.1
144,1014,598.2
144,1015,598.3
144,1014,598.4
144,1014,598.5
144,1014,598.6
144,1014,598.7
144,1014,598.8
144,1014,598.9
144,1014,599
144,1015,599.1
143,1015,599.2
144,1015,599.3
143,1015,599.4
143,1014,599.5
144,1015,599.6
144,1015,599.7
144,1014,599.8
144,1014,599.9
144,1014,600
143,1015,600.1
145,1014,600.2
144,1015,600.3
143,1014,600.4
144,1014,600.5
144,1011,600.6
144,1012,600.7
144,1012,600.8
144,1012,600.9
143,1012,601
145,1012,601.1
144,1012,601.2
144,1012,601.3
144,1012,601.4
144,1012,601.5
143,1012,601.6
144,1012,601.7
144,1012,601.8
144,1012,601.9
144,1012,602
144,1012,602.1
144,1012,602.2
143,1012,602.3
143,1011,602.4
144,1012,602.5
144,1011,602.6
143,1012,602.7
144,1012,602.8
144,1012,602.9
144,1012,603
144,1012,603.1
144,1012,603.2
144,1013,603.3
144,1013,603.4
143,1012,603.5
144,1012,603.6
144,1012,603.7
144,1013,603.8
144,1013,603.9
144,1012,604
144,1013,604.1
144,1012,604.2
144,1013,604.3
143,1013,604.4
144,1013,604.5
144,1013,604.6
144,1014,604.7
144,1014,604.8
144,1015,604.9
144,1014,605
144,1015,605.1
144,1014,605.2
143,1015,605.3
144,1016,605.4
144,1016,605.5
144,1016,605.6
144,1016,605.7
143,1016,605.8
144,1016,605.9
143,1016,606
144,1016,606.1
144,1015,606.2
143,1016,606.3
144,1015,606.4
144,1016,606.5
144,1016,606.6
144,1016,606.7
144,1016,606.8
144,1016,606.9
144,1016,607
143,1016,607.1
143,1016,607.2
144,1016,607.3
144,1016,607.4
144,1016,607.5
144,1016,607.6
144,1016,607.7
144,1016,607.8
144,1015,607.9
143,1016,608
144,1015,608.1
144,1015,608.2
144,1015,608.3
144,1016,608.4
143,1015,608.5
144,1016,608.6
144,1016,608.7
144,1016,608.8
144,1016,608.9
144,1016,609
144,1016,609.1
144,1015,609.2
143,1016,609.3
144,1015,609.4
144,1015,609.5
144,1016,609.6
143,1016,609.7
144,1016,609.8
144,1015,609.9
143,1016,610
144,1016,610.1
144,1017,610.2
145,1017,610.3
144,1016,610.4
144,1015,610.5
144,1015,610.6
144,1016,610.7
144,1017,610.8
144,1016,610.9
144,1017,611
143,1016,611.1
143,1017,611.2
143,1017,611.3
144,1016,611.4
144,1016,611.5
144,1016,611.6
144,1016,611.7
143,1017,611.8
144,1016,611.9
144,1017,612
144,1016,612.1
144,1016,612.2
144,1016,612.3
144,1016,612.4
144,1017,612.5
144,1016,612.6
143,1015,612.7
143,1015,612.8
144,1015,612.9
144,1015,613
143,1015,613.1
143,1016,613.2
143,1016,613.3
144,1016,613.4
144,1015,613.5
144,1015,613.6
144,1016,613.7
144,1016,613.8
144,1016,613.9
144,1016,614
144,1016,614.1
143,1015,614.2
144,1016,614.3
144,1016,614.4
144,1015,614.5
144,1016,614.6
144,1016,614.7
144,1016,614.8
144,1016,614.9
143,1016,615
144,1016,615.1
144,1015,615.2
144,1016,615.3
143,1016,615.4
144,1015,615.5
144,1016,615.6
143,1015,615.7
144,1015,615.8
143,1015,615.9
144,1016,616
144,1015,616.1
144,1015,616.2
144,1015,616.3
144,1015,616.4
144,1016,616.5
144,1016,616.6
143,1015,616.7
143,1015,616.8
144,1015,616.9
144,1016,617
143,1016,617.1
144,1016,617.2
144,1015,617.3
144,1016,617.4
143,1015,617.5
144,1014,617.6
144,1015,617.7
143,1016,617.8
143,1015,617.9
144,1016,618
144,1016,618.1
143,1016,618.2
144,1015,618.3
143,1016,618.4
144,1016,618.5
144,1016,618.6
143,1016,618.7
144,1015,618.8
144,1016,618.9
144,1015,619
144,1016,619.1
143,1016,619.2
144,1016,619.3
144,1015,619.4
143,1016,619.5
144,1015,619.6
144,1016,619.7
143,1016,619.8
144,1015,619.9
144,1016,620
144,1016,620.1
144,1016,620.2
144,1016,620.3
143,1015,620.4
144,1016,620.5
144,1015,620.6
144,1015,620.7
144,1015,620.8
144,1015,620.9
143,1016,621
144,1016,621.1
143,1015,621.2
145,1016,621.3
144,1016,621.4
143,1016,621.5
144,1015,621.6
144,1016,621.7
144,1016,621.8
144,1016,621.9
143,1016,622
143,1016,622.1
144,1016,622.2
144,1016,622.3
144,1015,622.4
143,1015,622.5
143,1016,622.6
144,1016,622.7
143,1016,622.8
144,1015,622.9
144,1016,623
144,1016,623.1
144,1015,623.2
144,1016,623.3
143,1016,623.4
144,1016,623.5
144,1016,623.6
144,1016,623.7
144,1016,623.8
144,1016,623.9
144,1016,624
143,1016,624.1
143,1016,624.2
144,1016,624.3
144,1016,624.4
144,1015,624.5
143,1016,624.6
143,1016,624.7
144,1015,624.8
144,1016,624.9
143,1016,625
144,1016,625.1
144,1015,625.2
143,1016,625.3
143,1016,625.4
144,1016,625.5
144,1016,625.6
144,1015,625.7
144,1016,625.8
144,1016,625.9
143,1015,626
143,1015,626.1
144,1016,626.2
144,1015,626.3
